Year,State,County,Count,officer_10k,crime_10k,pop_diversity,black_pop_perc,urbanization_index,firearm_fatalities_100k,population,pop_density,male_perc,age_20_45_perc,Official_action_taken
2019,OK,Cherokee,2,NA,216.84,62.11,1.5,39.95,26,48657,64.93,48.76,34.45,0
2019,OK,Comanche,2,17.3,48.46,61.21,17.6,78.21,113,120749,112.92,51.91,38.14,0
2019,OK,Creek,1,NA,115.57,38.38,2.4,46.06,74,71522,75.28,49.49,29.64,0
2019,OK,Delaware,1,NA,NA,51.46,0.4,18.88,34,43009,58.26,49.35,25.49,0
2019,OK,Kay,1,NA,50.11,40.06,2.2,75.53,34,43538,47.34,49.67,29.57,100
2019,OK,LeFlore,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,OK,Muskogee,1,NA,NA,61.29,11.1,58.88,64,67997,83.9,48.71,31.41,0
2019,OK,Oklahoma,6,15.51,5.75,60.53,15.8,NA,691,797434,1125.02,48.96,35.2,0
2019,OK,Okmulgee,1,NA,148.95,55.2,8.7,51.45,49,38465,55.16,49.31,29.68,0
2019,OK,Pittsburg,2,NA,215.84,47.29,3.7,48.08,42,43654,33.44,50.9,30.7,0
2019,OK,Pontotoc,1,NA,NA,49.84,2.5,46.41,20,38284,53.14,48.66,33.37,0
2019,OK,Sequoyah,1,NA,217.61,52.77,1.9,33.38,32,41569,61.74,49.33,29.34,100
2019,OK,Tulsa,6,14.5,36.31,55.29,10.8,95.22,612,651552,1142.57,48.82,34.06,0
2019,OK,Washington,1,16.6,NA,42.76,2.7,NA,28,51527,124.03,48.81,29.62,0
2019,OK,Washita,1,NA,198.55,28.13,1.1,24.73,0,10916,10.88,49.46,29.08,0
2019,OK,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,OR,Clackamas,2,NA,268.45,29.18,1,81.92,204,418187,223.59,49.33,31.12,0
2019,OR,Jackson,1,12.47,NA,30.42,0.8,79.95,171,220944,79.37,48.85,29.95,0
2019,OR,Lane,4,11.1,91.64,29.18,1.1,82.48,271,382067,83.91,49.16,34.72,0
2019,OR,Malheur,1,NA,NA,50.54,1.4,51.58,20,30571,3.09,54.36,32.28,0
2019,OR,Multnomah,5,12.56,39.04,46.32,5.7,98.66,389,812855,1884.66,49.47,41.28,0
2019,OR,Polk,1,NA,79.92,34.72,0.8,80.07,27,86085,116.21,48.9,33.34,0
2019,OR,Wasco,1,NA,NA,39.14,0.6,66.93,15,26682,11.2,50.17,30.48,0
2019,OR,Washington,1,13.36,79.27,49.35,2.1,NA,210,601592,830.66,49.53,36.96,0
2019,OR,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,PA,Allegheny,5,16.2,0.16,34.22,13.3,97.51,829,1216045,1665.63,48.39,33.6,0
2019,PA,Blair,1,NA,NA,9.3,1.8,76.57,51,121829,231.7,48.99,28.95,0
2019,PA,Centre,1,NA,NA,23.29,3.4,67.78,55,162385,146.3,52.59,40.88,0
2019,PA,Lehigh,1,17.7,NA,47.12,8.2,92.07,195,369318,1069.96,49.05,32.15,0
2019,PA,Luzerne,1,NA,NA,25.24,4.6,80.02,200,317417,356.52,49.51,30.35,0
2019,PA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,SC,Anderson,1,33.1,674.53,36.45,16.5,62.07,218,202558,283.13,48.09,29.97,0
2019,SC,Beaufort,1,NA,NA,50.15,19.3,80.35,120,192122,333.38,48.96,26.92,0
2019,SC,Berkeley,1,15.2,316.22,52.03,25,71.05,152,227907,207.4,49.58,34.61,0
2019,SC,Chester,1,NA,424.41,51.37,37.1,28.22,34,32244,55.53,48.15,28.45,0
2019,SC,Colleton,1,NA,NA,53.18,38.6,24.43,54,37677,35.66,47.99,28.13,0
2019,SC,Darlington,1,NA,626.58,52.2,41.3,42.24,78,66618,118.72,47.06,29.09,0
2019,SC,Georgetown,1,NA,NA,49.57,32.8,58.48,45,62680,77.05,47.34,23.76,0
2019,SC,Greenville,2,25.24,430.97,47.44,18.5,87.39,354,523542,666.83,48.49,33.13,0
2019,SC,Horry,2,NA,0.37,38.1,13.7,69.62,286,354081,312.27,48.07,27.12,0
2019,SC,Orangeburg,1,NA,NA,49.82,62.3,36.22,84,86175,77.91,46.66,28.85,0
2019,SC,Spartanburg,1,18.7,350.53,47.14,20.9,72.57,236,319785,395.81,48.55,32.13,0
2019,SC,Union,2,NA,NA,46.88,31.5,34.64,20,27316,53.13,47.35,27.73,0
2019,SC,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,SD,Pennington,1,15.77,91.89,33.99,1.7,79.2,72,113775,40.98,50.29,30.94,0
2019,SD,Todd,1,NA,NA,23.94,0.2,0,11,10177,7.33,48.4,30.78,0
2019,SD,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,TN,Anderson,1,NA,182.89,18.53,4.2,65.34,51,76978,228.31,48.73,29.36,0
2019,TN,Bradley,1,NA,NA,23.06,4.7,67.03,64,108110,328.84,48.66,31.55,0
2019,TN,Campbell,1,NA,209.83,6.65,0.5,44.98,24,39842,82.97,49.12,28.54,0
2019,TN,Carter,2,NA,156.53,9.11,1.5,59.03,42,56391,165.27,49.12,28.64,0
2019,TN,Claiborne,1,NA,NA,7.99,1.1,28.45,38,31959,73.54,49.02,30.51,0
2019,TN,Davidson,1,NA,NA,58.36,28.1,96.59,556,694144,1377.19,48.17,41.54,0
2019,TN,Dyer,1,NA,NA,33.11,14.6,57.14,25,37159,72.53,48.23,30.07,0
2019,TN,Greene,1,NA,NA,12.63,2.2,34.81,50,69069,111.01,49.16,27.92,0
2019,TN,Hamblen,1,NA,199.45,30.64,4.5,78.13,47,64934,402.87,48.92,29.74,0
2019,TN,Hamilton,3,24.62,102.5,44.32,19.9,89.98,287,367804,678.07,48.27,33.17,0
2019,TN,Knox,2,21.4,196.81,29.56,9.1,89.08,319,470313,925.41,48.63,35.13,0
2019,TN,Montgomery,1,NA,73.84,51.87,19.4,80.26,172,208993,387.61,49.76,40.82,0
2019,TN,Rutherford,2,NA,NA,42.32,13.5,82.98,153,332285,536.5,49.13,38.09,0
2019,TN,Shelby,6,24.59,68.74,57.24,53.1,97.24,1107,937166,1227.99,47.44,34.14,0
2019,TN,Smith,1,NA,NA,12.99,2.2,17.12,13,20157,64.14,49.71,30,0
2019,TN,Sullivan,3,23.6,190.03,11.72,2.3,74.44,112,158348,383.08,48.66,28.5,0
2019,TN,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,TX,Anderson,1,NA,NA,56.25,21.5,32.94,41,57735,54.33,61.44,38.12,0
2019,TX,Atascosa,1,NA,236.04,48.31,1.2,39.29,40,51153,41.94,49.8,31.98,0
2019,TX,Bell,2,18.6,50.51,65.38,22.4,84.81,278,362924,345.31,49.68,38.12,0
2019,TX,Bexar,7,14.65,66.18,55.56,8.2,95.46,1103,2003554,1616,49.4,36.98,0
2019,TX,Brazoria,2,14.88,71.54,63.78,13.3,77.47,191,374264,275.66,50.51,34.5,0
2019,TX,Burnet,1,NA,NA,39.69,2.2,44.33,27,48155,48.43,49.01,27,0
2019,TX,Cameron,1,NA,53.55,20.64,0.8,91.58,85,423163,474.97,48.75,31.83,0
2019,TX,Cochran,1,NA,NA,53.41,4.8,0,0,2853,3.68,50.72,30.42,0
2019,TX,Dallam,1,NA,NA,53.52,1.9,76.46,0,7287,4.85,52.64,31.36,0
2019,TX,Dallas,7,15.21,2.65,69.04,23.1,99.31,1458,2635516,3024.88,49.33,37.2,0
2019,TX,Denton,4,12.8,14,55.88,9.4,93.09,285,887207,1009.99,49.17,36.62,0
2019,TX,Ector,4,12.6,265.75,54,4.8,90.54,98,166223,185.17,51.05,37.43,0
2019,TX,El Paso,4,12.7,25.85,32.2,4,97.83,300,839238,828.72,49.43,35.87,0
2019,TX,Fort Bend,2,15.88,136.28,73.64,21.2,94.46,307,811688,942.2,49.07,32.83,0
2019,TX,Gaines,1,NA,NA,50.96,2.1,36.96,0,21492,14.31,50.61,32.47,0
2019,TX,Galveston,2,16.7,63.02,58.46,13.7,93.85,217,342139,904.27,49.09,32.33,0
2019,TX,Gregg,2,20.53,82.19,57.24,20.3,86.64,130,123945,453.51,48.62,32.57,0
2019,TX,Guadalupe,1,14.73,80.75,58.04,7.7,73.84,79,166847,234.57,49.47,33.39,0
2019,TX,Hale,1,NA,NA,53.37,5.9,76.9,16,33406,33.25,52.12,34.12,0
2019,TX,Hardeman,1,NA,NA,45.64,6.3,0,0,3933,5.66,50.5,28.2,0
2019,TX,Hardin,1,NA,122.05,23.51,5.8,48.45,44,57602,64.68,49.17,30.59,0
2019,TX,Harris,5,19.83,232.93,68.21,19.5,98.79,2912,4713325,2766.88,49.63,36.95,0
2019,TX,Harrison,1,NA,NA,52.9,22.4,43.95,58,66553,73.95,49,30.01,0
2019,TX,Hays,1,NA,NA,54.03,4,68.29,83,230191,339.52,49.65,39.87,0
2019,TX,Hidalgo,1,16.59,118.41,16.63,0.8,94.86,213,868707,553.01,49.04,33.66,0
2019,TX,Hopkins,1,NA,NA,41.46,7.4,40.37,28,37084,48.34,49.24,29.35,0
2019,TX,Jefferson,2,20.85,34.33,66.16,34.4,91.6,202,251565,287.08,51.13,34.15,0
2019,TX,Kendall,1,NA,NA,38.69,1,41.84,28,47431,71.6,49.02,27.6,0
2019,TX,Kinney,1,NA,NA,51.44,2,79.54,0,3667,2.7,54.87,31.66,0
2019,TX,Midland,2,12.8,86.44,57.59,6.8,87.71,91,176832,196.41,50.76,38.31,0
2019,TX,Montgomery,1,16.6,196.88,46.71,4.7,77.27,330,607391,583.05,49.49,32.31,0
2019,TX,Nueces,1,13.6,16.89,51.44,4.4,93.55,220,362294,432.08,49.41,34.35,0
2019,TX,Potter,1,17.2,39.06,62.91,10.8,91,100,117415,129.26,51.39,34.71,0
2019,TX,Scurry,1,NA,NA,54.4,5.2,68.3,14,16703,18.45,54.05,33.68,0
2019,TX,Tarrant,9,15.71,9.32,64.45,15.9,98.71,1077,2102515,2434.57,48.89,35.31,11.11
2019,TX,Travis,3,17.13,65.68,62.32,8.9,94.54,470,1273954,1286.56,50.53,42.74,0
2019,TX,Walker,1,NA,NA,58.41,22.8,54.42,38,72971,93.06,58.07,42.06,0
2019,TX,Ward,1,NA,NA,55.47,4.9,72.11,0,11998,14.36,50.69,33.12,0
2019,TX,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,UT,Davis,1,9.25,15.16,26.68,1.4,99.08,150,355481,1189.78,50.51,35.5,0
2019,UT,Emery,1,NA,NA,16.04,0.4,26.36,18,10012,2.24,50.89,28.63,0
2019,UT,Iron,1,NA,NA,24.24,0.6,77.45,35,54839,16.63,49.94,35.85,0
2019,UT,Salt Lake,3,15.89,NA,43.04,1.9,99.1,682,1160437,1563.34,50.2,38.28,0
2019,UT,Webber,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,UT,Weber,2,14.9,78.41,36.94,1.6,94.2,191,260213,451.7,50.34,36.42,0
2019,UT,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,VA,Henrico,1,NA,NA,59.18,30,95.73,182,330818,1415.57,47.45,33.39,0
2019,VA,Newport News City,1,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,0
2019,VA,Prince Edward,1,NA,NA,50.2,32.8,36.79,17,22802,65.16,50,36.85,0
2019,VA,Roanoke,1,24.5,NA,23.28,5.6,90.72,56,94186,1294.49,48.18,28.91,0
2019,VA,Rockingham,2,NA,NA,18.04,2,40.67,46,81948,96.51,49.11,29.64,50
2019,VA,Scott,1,NA,175.71,6.07,0.8,17.88,21,21566,40.27,50.27,26.69,0
2019,VA,Virginia Beach City,1,NA,NA,NA,NA,NA,229,NA,NA,NA,NA,0
2019,VA,Wythe,1,NA,119.87,11.14,3,24.67,14,28684,62.11,48.86,27.05,0
2019,VA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,VT,Orange,1,NA,NA,7.98,0.6,2.76,14,28892,42.05,50.21,27.54,0
2019,VT,Washington,1,NA,0,10.61,0.9,NA,42,58409,84.99,49.73,29.81,0
2019,VT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,WA,Clark,2,11,118.22,34.08,2.1,86.23,206,488241,776.22,49.43,32.69,0
2019,WA,Cowlitz,1,NA,90.28,26.9,0.8,71.35,70,110593,97,49.51,29.76,0
2019,WA,Franklin,2,9.8,NA,55.25,2.6,86.67,39,95222,76.66,51.59,35.97,0
2019,WA,Grays Harbor,1,NA,NA,34.31,1.3,59.89,46,75061,39.46,51.12,28.4,0
2019,WA,King,8,11.41,44.04,55.98,6.6,96.79,785,2252782,1064.86,50.26,39.57,0
2019,WA,Kitsap,1,NA,266.44,37.94,3,83.26,112,271473,687.38,51.12,34.4,0
2019,WA,Kittitas,1,NA,62.11,27.05,1.1,59.94,30,47935,20.87,50.5,38.59,0
2019,WA,Lewis,2,NA,NA,26.89,0.8,39.35,51,80707,33.59,50.07,28.93,0
2019,WA,Pierce,5,15.62,227.92,49.97,7.3,93.41,480,904980,542.06,49.9,35.91,0
2019,WA,Snohomish,1,13.31,155.18,44.82,3,89.18,329,822083,393.86,50.2,35.08,0
2019,WA,Spokane,4,14.4,141.49,25.53,1.9,86.33,313,522798,296.41,49.6,34.31,25
2019,WA,Yakima,1,14.9,152.61,56.56,1.5,76.48,168,250873,58.41,49.96,32.04,0
2019,WA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,WI,Ashland,1,NA,60.64,28.88,0.5,45.14,16,15562,14.89,50.17,27.89,0
2019,WI,Clark,1,NA,60.8,11.83,0.4,8.27,12,34774,28.74,50.54,26.09,0
2019,WI,Dane,1,17.73,30.28,33.21,5.4,87.67,177,546695,456.63,49.67,39.44,0
2019,WI,Eau Claire,1,14.5,43.44,16.25,1,77,57,104646,164.03,49.54,37.29,0
2019,WI,Kewaunee,1,NA,NA,8.54,0.4,27.67,0,20434,59.66,50.83,27.29,0
2019,WI,Milwaukee,2,21.01,3.65,61.96,27.1,99.81,802,945726,3917.67,48.41,36.02,0
2019,WI,Monroe,1,NA,NA,15.88,1.5,42.33,18,46253,51.35,50.74,28.88,0
2019,WI,Outagamie,1,NA,30.61,20.82,1.2,75.26,76,187885,294.71,49.99,32.47,0
2019,WI,Racine,2,NA,23.32,43.05,11.6,87.72,80,196311,590.41,49.59,30.17,0
2019,WI,Rock,1,NA,NA,28.65,5.1,79.58,77,163354,227.47,49.29,30.63,0
2019,WI,Winnebago,2,14.8,24.65,19.08,1.9,86.57,71,171907,395.65,50.28,34,0
2019,WI,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,WV,Cabell,1,NA,NA,18.13,5.1,78.44,86,91945,327.18,48.79,33.79,0
2019,WV,Harrison,1,NA,71.42,10.43,1.7,62.95,56,67256,161.67,49.22,29.73,0
2019,WV,Kanawha,2,32.75,206.83,21.74,7.6,74.81,194,178124,197.57,48.18,29.62,0
2019,WV,McDowell,1,NA,50.02,19.95,9.1,14.01,42,17624,33.04,48.97,26.27,0
2019,WV,Monongalia,1,20.9,66.36,19.94,3.9,73.14,58,105612,293.32,51.39,44.01,0
2019,WV,Nicholas,1,NA,NA,5.12,0.3,12.84,28,24496,37.87,49.26,26.75,0
2019,WV,Pocahontas,1,NA,NA,7.6,1,0,0,8247,8.77,51.17,26.41,0
2019,WV,Putnam,1,NA,165.51,8.18,1.1,64.22,30,56450,163.31,49.31,29.49,0
2019,WV,Roane,1,NA,119.03,5.31,0.4,20.01,17,13688,28.31,49.3,25.99,0
2019,WV,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,WY,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,AK,Kenai Peninsula,4,NA,NA,NA,NA,20.66,65,NA,NA,NA,NA,0
2020,AK,Matanuska-Susitna,4,NA,NA,NA,NA,49.71,106,NA,NA,NA,NA,0
2020,AK,Southeast Fairbanks Census Area,2,NA,NA,39.44,1.5,NA,NA,NA,NA,NA,NA,0
2020,AK,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,AL,Colbert,2,NA,NA,35.12,16.4,56.11,53,NA,NA,NA,NA,0
2020,AL,Crenshaw,2,NA,NA,44.54,24.1,0,12,NA,NA,NA,NA,0
2020,AL,Escambia,2,NA,NA,52.59,32.2,36.49,44,NA,NA,NA,NA,0
2020,AL,Jefferson,2,24.9,94.35,55.49,42.8,90.17,901,NA,NA,NA,NA,0
2020,AL,Lauderdale,2,NA,68.16,26.62,10.2,50.7,63,NA,NA,NA,NA,0
2020,AL,Limestone,2,NA,NA,37.48,13.2,42.39,81,NA,NA,NA,NA,0
2020,AL,Mobile,6,19.8,111.78,53.53,35.3,79.98,496,NA,NA,NA,NA,0
2020,AL,Montgomery,2,25.2,44.31,54.5,56.3,89.51,311,NA,NA,NA,NA,0
2020,AL,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,AR,Pope,4,NA,156.19,26.43,3.2,45.51,59,NA,NA,NA,NA,0
2020,AR,Pulaski,2,NA,110.99,57.22,35.7,87.72,483,NA,NA,NA,NA,0
2020,AR,Saline,2,NA,169.65,23.55,6.1,63.84,87,NA,NA,NA,NA,0
2020,AR,St. Francis,4,NA,NA,55.14,52.6,48.45,28,NA,NA,NA,NA,0
2020,AR,Washington,2,NA,66.04,44.37,3.4,NA,122,NA,NA,NA,NA,0
2020,AR,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,AZ,Coconino,2,14.3,71.88,60.18,1.6,NA,100,NA,NA,NA,NA,0
2020,AZ,Maricopa,24,14.09,30.83,57.19,5.7,NA,2943,NA,NA,NA,NA,0
2020,AZ,Navajo,2,NA,91.8,60.51,1.2,NA,107,NA,NA,NA,NA,0
2020,AZ,Pima,6,18.85,186.6,57.7,4,NA,790,NA,NA,NA,NA,0
2020,AZ,Yavapai,2,NA,123.64,31.84,0.8,NA,283,NA,NA,NA,NA,0
2020,AZ,Yuma,2,14.45,109.88,51.26,2.7,NA,117,NA,NA,NA,NA,0
2020,AZ,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,CA,Alameda,4,11.22,33.89,74.04,12.4,99.61,629,NA,NA,NA,NA,0
2020,CA,Fresno,4,11.68,101.67,61.89,5.9,89.19,469,NA,NA,NA,NA,0
2020,CA,Kern,8,10.11,278.81,59.67,6.3,89.79,568,NA,NA,NA,NA,0
2020,CA,Kings,2,NA,83.81,59.65,7.4,89.15,63,NA,NA,NA,NA,0
2020,CA,Los Angeles,20,13.05,46.91,66.19,9.2,99.39,3785,NA,NA,NA,NA,0
2020,CA,Madera,2,NA,200.49,55.23,4,67.08,68,NA,NA,NA,NA,0
2020,CA,Napa,2,8.9,40.19,58.38,2.3,86.6,48,NA,NA,NA,NA,0
2020,CA,Nevada,2,NA,157.41,25.28,0.5,NA,75,NA,NA,NA,NA,0
2020,CA,Orange,12,10.39,8.61,66.31,2.1,99.86,769,NA,NA,NA,NA,0
2020,CA,Riverside,2,9.15,71.19,62.48,7,95.38,889,NA,NA,NA,NA,0
2020,CA,San Bernardino,4,10.55,57.28,62.46,9.5,95.27,1033,NA,NA,NA,NA,0
2020,CA,San Diego,6,11.03,36.58,65.02,5.6,96.7,1051,NA,NA,NA,NA,0
2020,CA,San Joaquin,2,10.32,104.62,68.52,8.1,91.53,446,NA,NA,NA,NA,0
2020,CA,San Mateo,4,NA,85.62,69.1,3,98.11,169,NA,NA,NA,NA,0
2020,CA,Santa Clara,2,11.33,17,69.43,2.9,98.92,405,NA,NA,NA,NA,0
2020,CA,Shasta,4,10.7,165.78,32.55,1,70.71,155,NA,NA,NA,NA,0
2020,CA,Tehama,2,NA,163.2,44.95,0.9,48.51,51,NA,NA,NA,NA,0
2020,CA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,CO,Adams,8,15.3,139.55,57.23,3.5,96.38,315,NA,NA,NA,NA,50
2020,CO,Arapahoe,4,NA,67.84,55.61,10.8,98.42,369,NA,NA,NA,NA,50
2020,CO,Baca,2,NA,NA,24.11,1,0,0,NA,NA,NA,NA,0
2020,CO,Clear Creek,2,NA,NA,16.69,0.9,0,0,NA,NA,NA,NA,0
2020,CO,Denver,4,21.32,NA,60.62,10.2,100,439,NA,NA,NA,NA,50
2020,CO,El Paso,2,15.14,76.72,46.57,6.8,91.07,627,NA,NA,NA,NA,0
2020,CO,Jefferson,4,16.88,108,35.02,1.3,93.1,320,NA,NA,NA,NA,0
2020,CO,Kiowa,2,NA,NA,14.97,0.6,NA,0,NA,NA,NA,NA,0
2020,CO,Mesa,2,18.3,179.53,30.11,0.9,87.32,160,NA,NA,NA,NA,100
2020,CO,Morgan,2,NA,NA,51,3.1,67.45,18,NA,NA,NA,NA,0
2020,CO,Pueblo,4,17.68,148.56,53.69,2.5,85.85,170,NA,NA,NA,NA,0
2020,CO,Weld,2,14.25,61.57,46.53,1.3,79.54,167,NA,NA,NA,NA,100
2020,CO,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,CT,New Haven,4,NA,NA,51.84,14,96.36,259,NA,NA,NA,NA,0
2020,CT,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,DE,Kent,2,27.8,NA,52.53,25.1,73.03,97,NA,NA,NA,NA,0
2020,FL,Brevard,8,16.61,176.55,39.58,10.6,94.93,462,NA,NA,NA,NA,0
2020,FL,Broward,4,17.58,11.78,67.82,28.5,99.98,914,NA,NA,NA,NA,0
2020,FL,Calhoun,2,NA,NA,37.91,13.4,32.49,0,NA,NA,NA,NA,0
2020,FL,Charlotte,2,NA,247.32,26.9,6.1,91.12,128,NA,NA,NA,NA,0
2020,FL,Duval,10,NA,NA,59.13,30,97.09,914,NA,NA,NA,NA,0
2020,FL,Hernando,2,NA,370.2,33.13,5.5,80.62,132,NA,NA,NA,NA,0
2020,FL,Highlands,2,NA,NA,47.67,10.4,78.93,93,NA,NA,NA,NA,0
2020,FL,Lee,4,16.17,206.18,46.77,9,94.18,503,NA,NA,NA,NA,0
2020,FL,Leon,6,18.7,NA,56,31.4,87.69,149,NA,NA,NA,NA,0
2020,FL,Manatee,2,21.3,338.06,44.02,9.3,94.21,279,NA,NA,NA,NA,0
2020,FL,Marion,2,27.1,295.53,44.03,13.1,68.97,317,NA,NA,NA,NA,100
2020,FL,Miami-Dade,10,23.36,313.63,51,19,99.6,1479,NA,NA,NA,NA,0
2020,FL,Nassau,2,NA,266.85,23.36,6.5,51.85,81,NA,NA,NA,NA,0
2020,FL,Orange,6,21.39,445.48,67.12,22,97.96,741,NA,NA,NA,NA,0
2020,FL,Osceola,2,NA,NA,60.59,13.1,92.18,151,NA,NA,NA,NA,0
2020,FL,Pinellas,2,19.04,130.28,40.49,10.8,99.72,663,NA,NA,NA,NA,100
2020,FL,Polk,4,22.11,213.46,54.45,15.6,86.49,366,NA,NA,NA,NA,0
2020,FL,St. Johns,2,NA,197.55,27.84,5.7,76.23,166,NA,NA,NA,NA,0
2020,FL,Volusia,4,23.04,149.62,42.08,11,90.06,409,NA,NA,NA,NA,0
2020,FL,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,GA,Chatham,2,22.9,NA,58.37,40.2,95.5,325,NA,NA,NA,NA,0
2020,GA,Cobb,2,18.79,1.64,60.96,26.7,99.75,408,NA,NA,NA,NA,0
2020,GA,Cook,2,NA,NA,50.1,27.7,40.59,18,NA,NA,NA,NA,0
2020,GA,Decatur,2,NA,NA,55.69,41.4,43.52,28,NA,NA,NA,NA,0
2020,GA,Dekalb,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,GA,DeKalb,2,NA,0,59.79,54.8,99.74,588,NA,NA,NA,NA,0
2020,GA,Evans,2,NA,NA,56.86,30.9,38.72,10,NA,NA,NA,NA,0
2020,GA,Fulton,2,16.97,0.37,62.69,44.4,98.92,830,NA,NA,NA,NA,0
2020,GA,Gwinnett,4,NA,NA,70.3,26.3,99.51,450,NA,NA,NA,NA,0
2020,GA,Houston,2,NA,NA,55.8,29.9,90.04,118,NA,NA,NA,NA,0
2020,GA,Meriwether,2,NA,NA,52.05,39.1,16.72,19,NA,NA,NA,NA,0
2020,GA,Randolph,2,NA,NA,49.65,60.7,49.37,0,NA,NA,NA,NA,0
2020,GA,Richmond,2,NA,NA,55.69,55.2,90.78,197,NA,NA,NA,NA,0
2020,GA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,HI,Honolulu,2,NA,NA,71.44,3,99.14,121,NA,NA,NA,NA,0
2020,IA,Clinton,2,NA,NA,15.7,3.1,67.77,16,NA,NA,NA,NA,100
2020,IA,Hamilton,2,NA,NA,17.2,0.7,49.52,0,NA,NA,NA,NA,0
2020,ID,Bannock,2,NA,3.28,25.95,0.8,84.27,78,NA,NA,NA,NA,0
2020,ID,Canyon,2,12.25,56.14,42.68,0.8,80.13,136,NA,NA,NA,NA,0
2020,IL,Cook,4,18.19,3.31,68.5,24.6,99.95,3795,NA,NA,NA,NA,0
2020,IL,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,IN,Clark,2,NA,NA,27.58,7.3,79.49,73,NA,NA,NA,NA,0
2020,IN,Harrison,2,NA,NA,7.6,0.6,14.15,27,NA,NA,NA,NA,0
2020,IN,Lake,2,NA,25.16,60.24,25.5,96.03,497,NA,NA,NA,NA,0
2020,IN,Marion,4,NA,NA,57.21,27.6,99.4,1103,NA,NA,NA,NA,0
2020,IN,Pike,2,NA,NA,5.69,0.6,0,13,NA,NA,NA,NA,100
2020,IN,Tippecanoe,2,NA,NA,36.4,4.7,85.5,79,NA,NA,NA,NA,0
2020,IN,Vigo,2,21.6,187.21,25.22,7.1,76.24,74,NA,NA,NA,NA,0
2020,KS,Johnson,2,13.97,9.45,33.34,4.9,96.17,254,NA,NA,NA,NA,0
2020,KS,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,KY,Bell,2,NA,NA,10.42,2.4,37.52,25,NA,NA,NA,NA,0
2020,KY,Jefferson,4,18.16,0.03,46.51,21.4,98.63,766,NA,NA,NA,NA,0
2020,KY,Johnson,2,NA,48.23,4.53,0.4,26.98,24,NA,NA,NA,NA,0
2020,KY,Knox,2,NA,94.74,7.61,1.2,37.08,26,NA,NA,NA,NA,0
2020,KY,Pike,2,NA,43.02,5.31,0.7,12.2,54,NA,NA,NA,NA,0
2020,KY,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,LA,Caddo,6,26,NA,NA,NA,85.56,319,NA,NA,NA,NA,0
2020,LA,East Baton Rouge,2,28.57,NA,NA,NA,93.12,557,NA,NA,NA,NA,0
2020,LA,Jefferson,2,24.18,NA,NA,NA,98.86,412,NA,NA,NA,NA,0
2020,LA,Lafayette,2,NA,NA,NA,NA,91.68,217,NA,NA,NA,NA,0
2020,LA,Ouachita,2,NA,NA,NA,NA,75.81,140,NA,NA,NA,NA,0
2020,LA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,MA,Essex,2,17.1,NA,41.16,6,95.76,132,NA,NA,NA,NA,0
2020,MA,Norfolk,2,NA,NA,36.5,6.7,98.76,75,NA,NA,NA,NA,100
2020,MA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020,MD,Baltimore,2,NA,NA,55.23,27.5,96.74,466,NA,NA,NA,NA,0
